Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
(3-aminooctyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Octyl,Amino,748.1120724,1114.817507,25.93215257,1.733253018,3.0811,0.104082791,0.461021662,No
(2-hydroxynonyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Nonyl,Hydroxyl,739.0485062,1100.821685,42.35972027,1.733253018,2.4845,0.071917884,0.443334794,No
(3-aminononyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Nonyl,Amino,759.7528784,1092.456046,35.13718197,1.733253018,3.4712,0.110418191,0.446529045,No
(3-aminodecyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Decyl,Amino,771.4019874,1072.945549,23.43486457,1.733253018,3.8613,0.11713922,0.459865537,No
(2-hydroxydecyl)trimethylammonium acetate,Diethylmethylammonium,Acetate,Decyl,Hydroxyl,750.6976152,1080.704414,29.481399,1.733253018,2.8746,0.076295444,0.45824982,No
(2-hydroxymethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Methyl,Hydroxyl,635.9749341,1463.431105,40.45762595,2.013752707,-1.0264,0.036369508,0.463103155,No
(3-aminomethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Methyl,Amino,656.6793063,1440.254806,33.36722986,2.013752707,-0.0397,0.055839452,0.466375016,No
carboxyl-tetramethylammonium formate,Diethylmethylammonium,Formate,Methyl,Carboxyl,638.6143428,1270.960369,78.9181305,2.013752707,-0.5009,0.063070635,0.411605792,No
carbonyl-tetramethylammonium formate,Diethylmethylammonium,Formate,Methyl,Carbonyl,603.2597874,1292.712345,68.62915256,2.013752707,-0.3866,0.039386012,0.424192076,No
tetramethylammonium formate,Diethylmethylammonium,Formate,Methyl,,543.3055539,1402.032275,68.62915256,2.013752707,-0.2017,0.026341559,0.421091128,No
(2-hydroxyethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Hydroxyl,643.82122,1370.1076,38.76013824,2.270499838,-0.6363,0.040561485,0.464382447,No
(3-aminoethyl)trimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Amino,664.5255922,1350.881219,31.79641751,2.270499838,0.3504,0.06227555,0.467417805,No
carboxyl-ethyltrimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Carboxyl,646.4606287,1219.661378,75.80976555,2.270499838,-0.1108,0.070340205,0.414047879,No
(3-aminopropyl)trimethylammonium formate,Diethylmethylammonium,Formate,Propyl,Amino,677.0123909,1289.640189,35.13718197,2.559981418,0.7405,0.069453478,0.461433302,No
(2-hydroxybutyl)trimethylammonium formate,Diethylmethylammonium,Formate,Butyl,Hydroxyl,667.9488247,1249.717973,38.69027662,2.886370989,0.1439,0.047990135,0.461383285,No
ethyltrimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,,551.1518398,1312.187431,65.04887491,2.270499838,0.1884,0.029377708,0.424821507,No
(2-hydroxypropyl)trimethylammonium formate,Diethylmethylammonium,Formate,Propyl,Hydroxyl,656.3080187,1306.082999,42.35972027,2.559981418,-0.2462,0.045236633,0.458100503,No
carbonyl-ethyltrimethylammonium formate,Diethylmethylammonium,Formate,Ethyl,Carbonyl,611.1060734,1233.989727,65.04887491,2.270499838,0.0035,0.043925674,0.427390402,No
(3-aminobutyl)trimethylammonium formate,Diethylmethylammonium,Formate,Butyl,Amino,688.6531969,1235.41229,31.75344194,2.886370989,1.1306,0.073681032,0.464298546,No
(2-hydroxypentyl)trimethylammonium formate,Diethylmethylammonium,Formate,Pentyl,Hydroxyl,679.5979337,1204.354276,42.35972027,1.733253018,0.534,0.05091124,0.454569039,No
(3-aminopentyl)trimethylammonium formate,Diethylmethylammonium,Formate,Pentyl,Amino,700.3023059,1191.70607,35.13718197,1.733253018,1.5207,0.078165912,0.457836872,No
(2-hydroxyhexyl)trimethylammonium formate,Diethylmethylammonium,Formate,Hexyl,Hydroxyl,691.2470427,1167.021224,35.33870137,1.733253018,0.9241,0.054010149,0.461968268,No
(3-aminohexyl)trimethylammonium formate,Diethylmethylammonium,Formate,Hexyl,Amino,711.9514149,1155.69403,28.69555891,1.733253018,1.9108,0.082923782,0.464440898,No
(2-hydroxyheptyl)trimethylammonium formate,Diethylmethylammonium,Formate,Heptyl,Hydroxyl,702.8878487,1135.714389,42.35972027,1.733253018,1.3142,0.057297685,0.450540825,No
(3-aminoheptyl)trimethylammonium formate,Diethylmethylammonium,Formate,Heptyl,Amino,723.5922209,1125.463652,35.13718197,1.733253018,2.3009,0.087971258,0.453767561,No
(2-hydroxyoctyl)trimethylammonium formate,Diethylmethylammonium,Formate,Octyl,Hydroxyl,714.5369577,1109.158128,32.27745893,1.733253018,1.7043,0.06078533,0.461837682,No
(3-aminooctyl)trimethylammonium formate,Diethylmethylammonium,Formate,Octyl,Amino,735.2413299,1099.800239,25.93215257,1.733253018,2.691,0.093325968,0.463879393,No
(3-aminononyl)trimethylammonium formate,Diethylmethylammonium,Formate,Nonyl,Amino,746.8821359,1077.672064,35.13718197,1.733253018,3.0811,0.099006613,0.44938281,No
(2-hydroxynonyl)trimethylammonium formate,Diethylmethylammonium,Formate,Nonyl,Hydroxyl,726.1777637,1086.277627,42.35972027,1.733253018,2.0944,0.064485263,0.446184325,No
(2-hydroxydecyl)trimethylammonium formate,Diethylmethylammonium,Formate,Decyl,Hydroxyl,737.8268727,1066.424963,29.481399,1.733253018,2.4845,0.068410408,0.461094842,No
(3-aminodecyl)trimethylammonium formate,Diethylmethylammonium,Formate,Decyl,Amino,758.5312449,1058.461314,23.43486457,1.733253018,3.4712,0.105033032,0.462714201,No
(2-hydroxymethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Hydroxyl,751.7629386,1606.907133,40.45762595,2.013752707,-0.2311,0.066279053,0.455347576,No
carboxyl-tetramethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Carboxyl,754.4023473,1404.845538,78.9181305,2.013752707,0.2944,0.114938646,0.404013428,No
(3-aminomethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Amino,772.4673108,1586.1446,33.36722986,2.013752707,0.7556,0.101760684,0.458577642,No
carbonyl-tetramethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,Carbonyl,719.0477919,1436.29899,68.62915256,2.013752707,0.4087,0.071776269,0.416434524,No
tetramethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Methyl,,659.0935584,1563.849763,68.62915256,2.013752707,0.5936,0.048004323,0.413022295,No
(3-aminoethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Amino,780.3135967,1491.996093,31.79641751,2.270499838,1.1457,0.113489699,0.459701878,No
(2-hydroxyethyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Hydroxyl,759.6092245,1509.606223,38.76013824,2.270499838,0.159,0.073918427,0.456694744,No
carboxyl-ethyltrimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Carboxyl,762.2486332,1346.673375,75.80976555,2.270499838,0.6845,0.128186563,0.406572805,No
carbonyl-ethyltrimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,Carbonyl,726.8940779,1370.024262,65.04887491,2.270499838,0.7988,0.080049256,0.419761821,No
ethyltrimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Ethyl,,666.9398443,1467.051258,65.04887491,2.270499838,0.9837,0.053537338,0.416871457,No
(2-hydroxypropyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Propyl,Hydroxyl,772.0960232,1438.806207,42.35972027,2.559981418,0.5491,0.082438322,0.450528491,No
(3-aminopropyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Propyl,Amino,792.8003954,1423.511771,35.13718197,2.559981418,1.5358,0.126570608,0.453840995,No
(2-hydroxybutyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Butyl,Hydroxyl,783.7368292,1376.099343,38.69027662,2.886370989,0.9392,0.087456248,0.453919604,No
(3-aminobutyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Butyl,Amino,804.4412014,1362.632524,31.75344194,2.886370989,1.9259,0.134274817,0.456819821,No
(2-hydroxypentyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Pentyl,Hydroxyl,795.3859382,1324.371441,42.35972027,1.733253018,1.3293,0.09277961,0.447214068,No
(3-aminopentyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Pentyl,Amino,816.0903104,1312.355268,35.13718197,1.733253018,2.316,0.142447972,0.45047035,No
(2-hydroxyhexyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Hexyl,Hydroxyl,807.0350472,1280.937321,35.33870137,1.733253018,1.7194,0.098426999,0.454717504,No
(3-aminohexyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Hexyl,Amino,827.7394194,1270.098565,28.69555891,1.733253018,2.7061,0.151118617,0.457180991,No
(3-aminoheptyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Heptyl,Amino,839.3802254,1234.043751,35.13718197,1.733253018,3.0962,0.160317035,0.446607079,No
(2-hydroxyheptyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Heptyl,Hydroxyl,818.6758532,1243.908951,42.35972027,1.733253018,2.1095,0.104418139,0.443387774,No
(2-hydroxyoctyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Octyl,Hydroxyl,830.3249622,1212.03569,32.27745893,1.733253018,2.4996,0.110773951,0.454775425,No
(3-aminooctyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Octyl,Amino,851.0293344,1202.987691,25.93215257,1.733253018,3.4863,0.17007535,0.456810947,No
(2-hydroxynonyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Nonyl,Hydroxyl,841.9657682,1184.245997,42.35972027,1.733253018,2.8897,0.117516635,0.439205884,No
(3-aminononyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Nonyl,Amino,862.6701404,1175.893394,35.13718197,1.733253018,3.8764,0.180427642,0.442399099,No
(2-hydroxydecyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Decyl,Hydroxyl,853.6148772,1159.863948,29.481399,1.733253018,3.2798,0.124669739,0.454193719,No
(3-aminodecyl)trimethylammonium methanesulfonate,Diethylmethylammonium,Methanesulfonate,Decyl,Amino,874.3192494,1152.109615,23.43486457,1.733253018,4.2665,0.191410067,0.455808497,No
(2-hydroxymethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Hydroxyl,821.5907316,2196.746847,40.45762595,2.013752707,1.50662,0.109705818,0.433678598,No
(3-aminomethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Amino,842.2951038,2170.780556,33.36722986,2.013752707,2.49332,0.168435405,0.436996843,No
carboxyl-tetramethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Carboxyl,824.2301403,1856.688316,78.9181305,2.013752707,2.03212,0.190247712,0.38470231,No
carbonyl-tetramethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,Carbonyl,788.8755849,1931.249857,68.62915256,2.013752707,2.14642,0.11880487,0.396387458,No
(3-aminoethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Amino,850.1413897,2006.713943,31.79641751,2.270499838,2.88342,0.187849399,0.439316003,No
(2-hydroxyethyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Hydroxyl,829.4370175,2028.354082,38.76013824,2.270499838,1.89672,0.122350595,0.436240845,No
tetramethylammonium tosylate,Diethylmethylammonium,Tosylate,Methyl,,728.9213514,2187.013032,68.62915256,2.013752707,2.33132,0.079457285,0.390784083,No
carboxyl-ethyltrimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Carboxyl,832.0764262,1755.582633,75.80976555,2.270499838,2.42222,0.21217581,0.387995304,No
carbonyl-ethyltrimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,Carbonyl,796.7218709,1813.922398,65.04887491,2.270499838,2.53652,0.132498411,0.40058727,No
ethyltrimethylammonium tosylate,Diethylmethylammonium,Tosylate,Ethyl,,736.7676373,2011.398311,65.04887491,2.270499838,2.72142,0.088615592,0.39598041,No
(2-hydroxypropyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Propyl,Hydroxyl,841.9238162,1901.800216,42.35972027,2.559981418,2.28682,0.136452818,0.431027463,No
(3-aminopropyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Propyl,Amino,862.6281884,1883.292372,35.13718197,2.559981418,3.27352,0.209501065,0.434393934,No
(2-hydroxybutyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Butyl,Hydroxyl,853.5646222,1794.120427,38.69027662,2.886370989,2.67692,0.144758545,0.435187235,No
(3-aminobutyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Butyl,Amino,874.2689944,1778.032084,31.75344194,2.886370989,3.66362,0.222253156,0.438131241,No
(2-hydroxypentyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Pentyl,Hydroxyl,865.2137312,1705.382153,42.35972027,1.733253018,3.06702,0.153569833,0.429114238,No
(3-aminopentyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Pentyl,Amino,885.9181034,1691.1867,35.13718197,1.733253018,4.05372,0.235781452,0.432406688,No
(2-hydroxyhexyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Hexyl,Hydroxyl,876.8628402,1630.957471,35.33870137,1.733253018,3.45712,0.162917453,0.437147303,No
(3-aminohexyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Hexyl,Amino,897.5672124,1618.278539,28.69555891,1.733253018,4.44382,0.250133199,0.439641096,No
(2-hydroxyheptyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Heptyl,Hydroxyl,888.5036462,1567.600018,42.35972027,1.733253018,3.84722,0.172834053,0.426267513,No
(3-aminoheptyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Heptyl,Amino,909.2080184,1556.160349,35.13718197,1.733253018,4.83392,0.265358522,0.429512511,No
(3-aminooctyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Octyl,Amino,920.8571274,1502.671049,25.93215257,1.733253018,5.22402,0.281510592,0.44009964,No
(2-hydroxyoctyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Octyl,Hydroxyl,900.1527552,1513.081461,32.27745893,1.733253018,4.23732,0.183354264,0.438042124,No
(2-hydroxynonyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Nonyl,Hydroxyl,911.7935612,1465.6074,42.35972027,1.733253018,4.62742,0.194514829,0.422808921,No
(3-aminononyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Nonyl,Amino,932.4979334,1456.064319,35.13718197,1.733253018,5.61412,0.29864582,0.426021112,No
(2-hydroxydecyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Decyl,Hydroxyl,923.4426702,1423.957168,29.481399,1.733253018,5.01752,0.206354725,0.438091783,No
(3-aminodecyl)trimethylammonium tosylate,Diethylmethylammonium,Tosylate,Decyl,Amino,944.1470424,1415.153687,23.43486457,1.733253018,6.00422,0.316824051,0.439723036,No
carbonyl-tetramethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Methyl,Carbonyl,649.1493759,1341.999291,68.62915256,2.013752707,0.5459,0.060739707,0.417132186,No
(3-aminoethyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Ethyl,Amino,710.4151807,1390.533073,31.79641751,2.270499838,1.2829,0.09603914,0.460522203,No
carboxyl-ethyltrimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Ethyl,Carboxyl,692.3502172,1272.5548,75.80976555,2.270499838,0.8217,0.108476165,0.40692578,No
(3-aminomethyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Methyl,Amino,702.5688948,1465.089575,33.36722986,2.013752707,0.8928,0.086113618,0.459732814,No
(3-aminopentyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Pentyl,Amino,746.1918944,1245.088328,35.13718197,1.733253018,2.4532,0.120544691,0.450706276,No
carbonyl-ethyltrimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Ethyl,Carbonyl,656.9956619,1288.633821,65.04887491,2.270499838,0.936,0.067740613,0.420238854,No
ethyltrimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Ethyl,,597.0414283,1361.95029,65.04887491,2.270499838,1.1209,0.045305257,0.417753662,No
carboxyl-tetramethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Methyl,Carboxyl,684.5039313,1320.051648,78.9181305,2.013752707,0.4316,0.097265292,0.404548819,No
(2-hydroxyethyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Ethyl,Hydroxyl,689.7108085,1406.237885,38.76013824,2.270499838,0.2962,0.062552481,0.457547436,No
tetramethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Methyl,,589.1951424,1437.288594,68.62915256,2.013752707,0.7308,0.040623017,0.414271313,No
(2-hydroxypentyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Pentyl,Hydroxyl,725.4875222,1256.137196,42.35972027,1.733253018,1.4665,0.078513505,0.447466275,No
(3-aminobutyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Butyl,Amino,734.5427854,1286.543659,31.75344194,2.886370989,2.0631,0.113628268,0.457206507,No
(2-hydroxypropyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Propyl,Hydroxyl,702.1976072,1350.025737,42.35972027,2.559981418,0.6863,0.069762328,0.451131861,No
(2-hydroxyhexyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Hexyl,Hydroxyl,737.1366312,1219.970062,35.33870137,1.733253018,1.8566,0.083292532,0.454845517,No
(2-hydroxymethyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Methyl,Hydroxyl,681.8645226,1483.317006,40.45762595,2.013752707,-0.0939,0.056087762,0.456545901,No
(3-aminopropyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Propyl,Amino,722.9019794,1336.216959,35.13718197,2.559981418,1.673,0.107108685,0.454419196,No
(2-hydroxybutyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Butyl,Hydroxyl,713.8384132,1298.82468,38.69027662,2.886370989,1.0764,0.074008681,0.45432632,No
(3-aminohexyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Hexyl,Amino,757.8410034,1209.934721,28.69555891,1.733253018,2.8433,0.127882109,0.457295541,No
(2-hydroxyheptyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Heptyl,Hydroxyl,748.7774372,1188.895763,42.35972027,1.733253018,2.2467,0.088362454,0.443414039,No
(3-aminoheptyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Heptyl,Amino,769.4818094,1179.708026,35.13718197,1.733253018,3.2334,0.135666147,0.44662205,No
(2-hydroxynonyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Nonyl,Hydroxyl,772.0673522,1138.3669,42.35972027,1.733253018,3.0269,0.099446881,0.439076078,No
(3-aminodecyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Decyl,Amino,804.4208334,1110.234426,23.43486457,1.733253018,4.4037,0.16197821,0.455610626,No
(3-aminooctyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Octyl,Amino,781.1309184,1153.506659,25.93215257,1.733253018,3.6235,0.143923991,0.456742981,No
(2-hydroxyoctyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Octyl,Hydroxyl,760.4265462,1161.975961,32.27745893,1.733253018,2.6368,0.093740975,0.454717048,No
(3-aminononyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Nonyl,Amino,792.7717244,1130.514149,35.13718197,1.733253018,4.0136,0.15268448,0.442261071,No
(2-hydroxydecyl)trimethylammonium trifluoroacetate,Diethylmethylammonium,Trifluoroacetate,Decyl,Hydroxyl,783.7164612,1117.552796,29.481399,1.733253018,3.417,0.1055001,0.454002959,No
(2-hydroxymethyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Methyl,Hydroxyl,564.3765786,1581.457517,30.86571422,2.718281828,1.9075,0.03297821,0.454374955,No
(3-aminoethyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Ethyl,Amino,592.9272367,1466.929005,23.13872195,3.064854203,3.2843,0.056468627,0.465431331,No
tetramethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Methyl,,471.7071984,1535.611364,48.32933877,2.718281828,2.7322,0.023885324,0.426374956,No
carbonyl-tetramethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Methyl,Carbonyl,531.6614319,1410.849668,48.32933877,2.718281828,2.5473,0.035713438,0.429739907,No
(3-aminomethyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Methyl,Amino,585.0809508,1560.325957,24.29852567,2.718281828,2.8942,0.050632667,0.456914279,No
(2-hydroxyethyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Ethyl,Hydroxyl,572.2228645,1484.79004,29.55260961,3.064854203,2.2976,0.036779304,0.463569521,No
carboxyl-tetramethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Methyl,Carboxyl,567.0159873,1380.94271,62.1300385,2.718281828,2.433,0.057189574,0.412610568,No
carboxyl-ethyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Ethyl,Carboxyl,574.8622732,1323.896873,59.64872426,3.064854203,2.8231,0.063781289,0.414322289,No
carbonyl-ethyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Ethyl,Carbonyl,539.5077179,1345.784313,45.77309047,3.064854203,2.9374,0.039829797,0.431688714,No
ethyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Ethyl,,479.5534843,1439.846409,45.77309047,3.064854203,3.1223,0.026638365,0.428848588,No
(2-hydroxypropyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Propyl,Hydroxyl,584.7096632,1415.080875,32.33802614,3.455613465,2.6877,0.041018515,0.450115662,No
(3-aminopropyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Propyl,Amino,605.4140354,1399.606602,25.60629517,3.455613465,3.6744,0.062977245,0.452777538,No
carboxyl-propyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Propyl,Carboxyl,587.3490719,1281.691723,64.9043756,3.455613465,3.2132,0.071132769,0.405467511,No
carbonyl-propyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Propyl,Carbonyl,551.9945165,1298.225029,51.227991,3.455613465,3.3275,0.04442061,0.422659872,No
(2-hydroxybutyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Butyl,Hydroxyl,596.3504692,1353.416119,27.20527661,3.896193302,3.0778,0.043515265,0.455449734,No
propyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Propyl,,492.040283,1372.055041,51.227991,3.455613465,3.5124,0.029708723,0.420165644,No
(3-aminobutyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Butyl,Amino,617.0548414,1339.817254,21.09609476,3.896193302,4.0645,0.066810598,0.4572494,No
carboxyl-butyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Butyl,Carboxyl,598.9898779,1241.694068,55.74388862,3.896193302,3.6033,0.075462539,0.415801729,No
carbonyl-butyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Butyl,Carbonyl,563.6353225,1253.949533,41.82202313,3.896193302,3.7176,0.047124441,0.433394594,No
butyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Butyl,,503.681089,1312.246135,41.82202313,3.896193302,3.9025,0.031517059,0.431165924,No
(2-hydroxypentyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Pentyl,Hydroxyl,607.9995782,1302.747773,32.33802614,2.339646852,3.4679,0.046163989,0.446741384,No
pentyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Pentyl,,515.330198,1263.497698,51.227991,2.339646852,4.2926,0.033435467,0.416726871,No
(3-aminopentyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Pentyl,Amino,628.7039504,1290.631899,25.60629517,2.339646852,4.4546,0.070877282,0.449345759,No
carbonyl-pentyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Pentyl,Carbonyl,575.2844315,1216.713248,51.227991,2.339646852,4.1077,0.049992852,0.418758719,No
(2-hydroxyhexyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Hexyl,Hydroxyl,619.6486872,1260.340914,22.88720628,2.339646852,3.858,0.048973939,0.45746725,No
(3-aminohexyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Hexyl,Amino,640.3530594,1249.425116,17.38030477,2.339646852,4.8447,0.075191502,0.458417874,No
carboxyl-pentyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Pentyl,Carboxyl,610.6389869,1207.666622,64.9043756,2.339646852,3.9934,0.080055858,0.401438269,No
carbonyl-hexyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Hexyl,Carbonyl,586.9335405,1184.929267,34.14308437,2.339646852,4.4978,0.05303586,0.439482282,No
carboxyl-hexyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Hexyl,Carboxyl,622.2880959,1178.335045,47.87629631,2.339646852,4.3835,0.084928767,0.422044076,No
ethyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,934.5152293,1734.564403,14.5633655,2.270499838,2.8816,0.209904853,0.466958082,Yes
(2-hydroxyheptyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Heptyl,Hydroxyl,631.2894932,1224.285247,32.33802614,2.339646852,4.2481,0.051954926,0.442881097,No
hexyltrimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Hexyl,,526.979307,1222.96622,34.14308437,2.339646852,4.6827,0.035470646,0.437599996,No
(3-aminoheptyl)trimethylammonium tetrafluoroborate,Diethylmethylammonium,Tetrafluoroborate,Heptyl,Amino,651.9938654,1214.359345,25.60629517,2.339646852,5.2348,0.079768323,0.445447934,No
