Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
carbonyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1141.383619,1932.419495,7.958598954,2.50929039,3.31132,0.522263782,0.744369243,No
carboxyl-tetramethylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carboxyl,1185.949309,1658.294305,23.77490342,1.934792334,7.6006,0.946959957,0.744355682,No
carboxyl-nonyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1112.180562,1350.728855,26.85151551,1.733253018,5.3131,0.79901482,0.744337526,No
1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,1117.206099,1828.742258,9.137688763,1.915540829,4.66652,0.438418843,0.744292425,No
carbonyl-butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1052.729827,1541.573066,12.52616955,3.254374203,4.5636,0.396246917,0.744273412,No
carboxyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1083.119625,1662.581538,11.4511315,1.648721271,2.3815,0.913122218,0.744257244,No
(3-aminodecyl)-tetrabutylphosphonium methanesulfonate,Tetrabutylphosphonium,Methanesulfonate,Decyl,Amino,1038.290826,1281.375255,20.87496327,1.665291195,9.6748,0.40222088,0.744197,No
pentyl-phospholium bis(trifluoromethanesulfonyl)imide,Phospholium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,999.3307528,1391.363502,12.02518858,1,5.3723,0.303898924,0.744186536,No
(2-hydroxymethyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Hydroxyl,1183.309901,1773.475958,19.29212969,1.934792334,7.0751,0.546061843,0.744079193,No
(3-aminomethyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Amino,1102.36851,1615.094533,15.80328638,2.013752707,5.6907,0.572082933,0.744006854,No
1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,,1150.312345,1937.143052,9.137688763,2.829217014,5.44672,0.493415302,0.744000499,No
N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,1-Ethyl-3-methylpyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,994.012303,1516.058321,6.822742073,1.161834243,4.5025,0.26910361,0.743907889,No
N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,994.333498,1510.4115,6.822742073,1,4.0305,0.267377554,0.743907889,No
tetrapropylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Propyl,,1110.973605,1663.146956,15.10177676,2.459603111,8.68,0.491924826,0.743864112,No
1-(3-aminopropyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,1185.536076,2042.83738,9.433226576,2.829217014,2.4768,0.619471045,0.74377547,No
carboxyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1176.738174,1884.752944,14.59446209,2.50929039,3.19702,0.836325057,0.743587498,No
hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1016.073811,1518.216192,9.625100006,1.954237321,5.5287,0.298255715,0.743580341,No
N-butyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,,970.6244057,1398.085143,9.057856261,1.665291195,3.6404,0.264958569,0.74330582,No
1-(3-aminobutyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1089.535479,1887.178203,4.368145283,2.745601015,2.4526,0.762045934,0.743287127,No
carbonyl-propyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1062.961308,1607.025485,12.02518858,1.476980794,1.9117,0.407309919,0.743274077,No
carbonyl-1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1132.116558,1897.286229,9.137688763,2.829217014,2.1299,0.436940066,0.743216045,No
N-(2-hydroxypropyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1051.65298,1459.731629,16.3999832,1.476980794,2.4256,0.34483569,0.743211768,No
carbonyl-pentyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1064.378936,1501.78293,16.30164087,1.954237321,4.9537,0.420366015,0.743197307,No
carboxyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1071.470516,1722.659369,8.620132882,2.745601015,1.9914,0.860730533,0.743180862,No
N-pentyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,982.2735147,1363.681396,12.02518858,1,4.0305,0.281086295,0.742981978,No
(3-aminobutyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1072.016586,1619.136819,12.99320935,2.886370989,3.8238,0.526453807,0.742814334,No
carboxyl-N-propyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1054.292389,1371.579798,20.4206199,1.476980794,2.9511,0.598001114,0.742784914,No
(2-hydroxyhexyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Hydroxyl,1052.34703,1533.332426,14.02401709,1.733253018,3.1436,0.325115676,0.742749121,No
(3-aminoethyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1103.894028,1770.132618,11.04357035,1.309964451,1.8685,0.517782898,0.742736842,No
(3-aminoheptyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1045.358625,1476.244963,15.39789907,1,3.9884,0.412963683,0.74272535,No
carboxyl-N-butyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1066.344069,1513.602904,16.51083618,1.665291195,2.9511,0.568836255,0.742641404,No
carboxyl-heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1123.023406,1419.684337,26.85151551,1.954237321,5.6196,0.75759343,0.742641055,No
butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1020.968648,1477.422155,12.52616955,2.886370989,6.699,0.356101561,0.742636243,Yes
1-(2-hydroxymethyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Methyl,Hydroxyl,1222.648641,2112.959542,12.07311506,2.225540928,3.84182,0.547716348,0.742635859,No
carboxyl-hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1054.986439,1438.318213,18.08627998,1.733253018,3.6691,0.563803405,0.742601963,No
carbonyl-tetrahexylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,980.2983001,1446.948381,9.003283958,1,3.2514,0.274568694,0.742463212,No
carbonyl-tetrahexylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1205.866863,1501.228139,9.003283958,1.665291195,9.6654,0.878181671,0.742463212,No
(3-aminopentyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1083.665695,1567.633326,16.65512832,1.733253018,4.2139,0.558498449,0.742442329,No
(3-aminoheptyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1028.305093,1448.275275,14.71130867,1.491824698,4.5742,0.707746668,0.742353752,No
carbonyl-hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,963.2447684,1418.936847,8.153824659,1.491824698,3.8372,0.47056215,0.74230957,No
carbonyl-heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1031.27269,1419.991947,16.30164087,1.733253018,4.1735,0.373511687,0.742208898,No
1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1105.55699,1901.14212,6.66950085,3.189933276,4.27642,0.413263939,0.742166698,Yes
1-(2-hydroxypropyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1186.585564,1995.414324,12.78355378,2.829217014,3.06162,0.537850715,0.742033682,No
carboxyl-1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1167.471113,1848.510082,16.18780255,2.829217014,2.0156,0.699692261,0.74197622,No
1-(3-aminodecyl)-3-methylimidazolium trifluoromethanesulfonate,1-Butyl-3-methylimidazolium,Trifluoromethanesulfonate,Decyl,Amino,1043.130446,1472.777226,15.89295367,1.915540829,5.77112,0.456018039,0.741936263,No
carbonyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1036.115961,1762.025866,3.944007914,2.745601015,2.1057,0.537504382,0.741912999,No
tetraethylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,1098.486806,1707.441293,13.53153918,2.181472265,8.2899,0.441085027,0.741845673,No
carbonyl-N-methyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,998.6047486,1459.124407,11.28800079,1.161834243,2.2852,0.300236814,0.741742752,No
carboxyl-N-ethyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1041.80559,1401.99023,18.63108055,1.309964451,2.561,0.536198467,0.74170948,No
carboxyl-N-pentyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1077.993178,1472.578712,20.4206199,1,3.3412,0.603460669,0.741455417,No
1-(3-aminodecyl)-3-methylimidazolium trifluoromethanesulfonate,Ethylimidazolium,Trifluoromethanesulfonate,Decyl,Amino,1035.478139,1460.299276,15.89295367,2.159766254,4.6825,0.366293753,0.741408644,No
pentyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,1032.617757,1442.303771,16.30164087,1.733253018,7.0891,0.377777056,0.74133584,No
1-(3-aminodecyl)-3-methylimidazolium trifluoroacetate,1-Octyl-3-methylimidazolium,Trifluoroacetate,Decyl,Amino,1007.73115,1377.771815,15.89295367,1.915540829,6.57872,0.341405336,0.741250405,No
1-(3-aminoethyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1187.150831,2129.605687,8.330297256,2.829217014,2.5696,0.594752861,0.741226028,No
carboxyl-nonyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1089.91716,1348.460487,26.85151551,1.733253018,4.8394,0.673151468,0.741149309,No
N-heptyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,1-Ethyl-3-methylpyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1005.653109,1475.64637,12.02518858,1.161834243,4.8926,0.285483639,0.741077603,No
N-heptyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1005.974304,1468.043905,12.02518858,1,4.4206,0.283652521,0.741077603,No
carboxyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1169.085867,1914.161121,14.59446209,2.829217014,2.1084,0.671773084,0.741055476,No
nonyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1016.871773,1400.402126,16.30164087,1.733253018,5.6123,0.333709915,0.741012698,No
N-(2-hydroxypentyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1075.353769,1579.099971,16.3999832,1,2.8157,0.347983928,0.740999415,No
N-(2-hydroxybutyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1063.70466,1633.682405,12.92460906,1.665291195,2.4256,0.328017855,0.740988692,No
tetraoctylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Octyl,,943.6339816,1422.767146,6.951642001,1,4.2165,0.206668314,0.740742939,No
N-(3-aminopropyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,1072.768226,1684.463716,12.32839544,1.476980794,3.0222,0.474722164,0.740622994,No
1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1011.100751,1665.324659,5.759485635,1.648721271,3.4609,0.429206794,0.740583671,No
1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1118.742154,1721.168579,9.137688763,1.915540829,3.8752,0.370141815,0.740583671,No
1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1132.843707,1717.813355,9.137688763,2.159766254,4.3581,0.396332881,0.740583671,No
carbonyl-ethyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1050.474509,1660.537494,10.64103956,1.309964451,1.5216,0.365214962,0.740578765,No
octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,,926.5804499,1394.61106,6.178299946,1.491824698,4.8023,0.354192914,0.740507155,No
octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,,982.967565,1432.877156,7.395920176,1.733253018,4.7485,0.265011898,0.740507155,No
(2-hydroxynonyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1047.944168,1408.408778,20.18896152,1,3.7819,0.302713324,0.740396112,No
carbonyl-tetramethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,1048.948991,1537.325963,15.37791129,2.013752707,5.3438,0.403515155,0.740349211,No
(2-hydroxypropyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1101.997222,1535.258796,21.83252309,2.559981418,5.4842,0.463455581,0.740266515,No
(2-hydroxyheptyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Hydroxyl,1086.251238,1489.707264,21.83252309,1.733253018,4.0074,0.409394165,0.740120098,No
1-(3-aminooctyl)-3-methylimidazolium trifluoromethanesulfonate,1-Octyl-3-methylimidazolium,Trifluoromethanesulfonate,Octyl,Amino,1076.236692,1567.377859,17.71175777,1.915540829,6.55132,0.513222189,0.740033911,No
1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,,1137.825546,2013.449073,7.958598954,2.50929039,5.05662,0.442421464,0.739954096,Yes
(2-hydroxynonyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1030.890636,1382.181152,19.55220637,1.491824698,4.3677,0.518797065,0.739888301,No
(2-hydroxynonyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1143.673912,1432.065711,21.83252309,1.954237321,5.8743,0.491665593,0.739888301,No
(2-hydroxynonyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1087.277751,1418.823775,21.83252309,1.733253018,4.3139,0.388170935,0.739888301,No
(2-hydroxynonyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1171.866967,1348.471161,21.83252309,1.733253018,7.8248,0.660660471,0.739888301,No
1-(3-aminooctyl)-3-methylimidazolium methanesulfonate,1-Octyl-3-methylimidazolium,Methanesulfonate,Octyl,Amino,1054.339651,1504.646858,17.71175777,1.915540829,5.66132,0.358471871,0.73981068,No
1-(2-hydroxypentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1080.480216,1817.856215,8.836687018,1.648721271,1.856,0.526549405,0.739715886,No
1-(2-hydroxypentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1188.121619,1874.792786,12.78355378,1.915540829,2.2703,0.454088693,0.739715886,No
1-(2-hydroxypentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1202.223172,1865.879025,12.78355378,2.159766254,2.7532,0.486219802,0.739715886,No
1-(2-hydroxypentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1266.27164,1817.018148,12.78355378,1.915540829,5.40222,0.766711463,0.739715886,No
1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,999.459945,1728.32539,2.700796462,1.648721271,3.0708,0.404580444,0.739649158,Yes
1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1107.101348,1785.908873,4.867997011,1.915540829,3.4851,0.348904402,0.739649158,Yes
1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1121.202901,1780.231813,4.867997011,2.159766254,3.968,0.373592718,0.739649158,Yes
1-(3-aminodecyl)-3-methylimidazolium trifluoromethanesulfonate,Methylimidazolium,Trifluoromethanesulfonate,Decyl,Amino,1021.376586,1455.595836,15.89295367,1.915540829,4.1996,0.342087778,0.739539351,No
1-(3-aminodecyl)-3-methylimidazolium tosylate,1-Butyl-3-methylimidazolium,Tosylate,Decyl,Amino,1091.061198,1672.396283,15.89295367,1.915540829,6.61884,0.52721171,0.739462846,No
(3-aminodecyl)-tetrabutylphosphonium dicyanamide,Tetrabutylphosphonium,Dicyanamide,Decyl,Amino,984.2434644,1212.714286,20.87496327,1.665291195,10.83566,0.369825788,0.739459296,No
carbonyl-butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1018.597068,1536.318223,12.52616955,2.886370989,3.4769,0.371330934,0.739449883,No
carboxyl-propyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1098.315863,1579.387569,20.4206199,1.476980794,1.7974,0.65224414,0.739338487,No
(3-aminobutyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1049.753184,1624.885858,12.99320935,2.886370989,3.3501,0.443525131,0.739235298,No
1-(2-hydroxydecyl)-3-methylimidazolium tosylate,1-Octyl-3-methylimidazolium,Tosylate,Decyl,Hydroxyl,1126.752987,1674.629333,20.24885281,1.915540829,7.19254,0.434938775,0.739233154,No
pentyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,1026.296989,1578.682331,12.02518858,1,2.8768,0.306582855,0.73919332,No
(3-aminopropyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Amino,1094.508539,1670.431233,16.65512832,2.886370989,4.5204,0.529545567,0.739117259,No
(3-aminopentyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1061.402293,1571.378402,16.65512832,1.733253018,3.7402,0.470522,0.738960268,No
hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,981.941052,1510.934238,9.625100006,1.733253018,4.442,0.279501413,0.7388535,No
(2-hydroxyethyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Hydroxyl,1089.510424,1575.779056,19.94932798,2.270499838,5.0941,0.415558042,0.73882037,No
heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1027.714617,1480.034457,16.30164087,1.954237321,5.9188,0.3164102,0.738799902,No
carboxyl-tetrahexylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1015.652856,1429.007142,16.83251004,1,3.1371,0.439679501,0.738779205,No
carbonyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1119.629759,1983.337786,7.958598954,2.50929039,1.7398,0.391782872,0.738700377,No
carboxyl-butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1088.084382,1520.796106,22.03733258,3.254374203,4.4493,0.634528446,0.738614065,No
carboxyl-propyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1104.636631,1447.053262,26.85151551,2.559981418,6.0097,0.803707277,0.73858335,No
carboxyl-hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,998.5993238,1402.002844,15.97042,1.491824698,3.7229,0.753532852,0.738578195,No
carboxyl-tetranonylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1050.583577,1334.356471,24.80956822,1,4.3074,0.524954087,0.738545261,No
carboxyl-tetranonylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1276.152139,1412.113562,24.80956822,1.665291195,10.7214,1.679015369,0.738545261,No
butyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1014.64788,1633.354028,9.057856261,1.665291195,2.4867,0.288992227,0.738542924,No
carbonyl-pentyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1030.246177,1493.4246,16.30164087,1.733253018,3.867,0.393933424,0.738523175,No
carboxyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1154.984314,1925.386072,14.59446209,2.50929039,1.6255,0.627379964,0.738422918,No
carbonyl-tetraheptylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,991.9391061,1409.311829,15.10177676,1,3.6415,0.291281377,0.738379338,No
carbonyl-tetraheptylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1217.507669,1472.916271,15.10177676,1.665291195,10.0555,0.931635587,0.738379338,No
"carbonyl-1,3-dimethylimidazolium bis(trifluoromethanesulfonyl)imide",1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,1133.537333,2019.257555,8.507383929,2.225540928,2.92122,0.46828849,0.738347466,No
carbonyl-heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,974.8855744,1382.182753,14.20188942,1.491824698,4.2273,0.499204731,0.738244817,No
